wealth_human,expenditure_consumption,expenditure_tax,consumption_propensity,new_savings,cash_on_hand_real_desired,cash_on_hand_desired,cash_on_hand_current,saving_propensity,saving_propensity_optimist,saving_propensity_pessimist,income_current,income_average,income_wage,income_unemployment_benefit,income_gov_transfers,income_firm_owner_dividend,unemployed,reservation_wage,unemp_duration,unemp_duration_upper_bound,positive_sentiment,business_owner,c_f,c_h,c_excess_money,p_majority_op_adoption
15052,0,0,0.575687,0,0,0,0,0.229001,0.229001,0.329001,0,0,0,0,0,0,0,0,0,11,1,0,0.464397,0.182199,0.329001,0.509973
10281,0,0,0.476644,0,0,0,0,0.182199,0.182199,0.282199,0,0,0,0,0,0,0,0,0,9,1,0,0.503239,0.20162,0.282199,0.120186
11936,0,0,0.596796,0,0,0,0,0.20162,0.20162,0.30162,0,0,0,0,0,0,0,0,0,10,1,0,0.517132,0.208566,0.30162,0.338266
5155,0,0,0.502665,0,0,0,0,0.208566,0.208566,0.308566,0,0,0,0,0,0,0,0,0,10,1,0,0.668414,0.284207,0.308566,0.391397
11175,0,0,0.363683,0,0,0,0,0.284207,0.284207,0.384207,0,0,0,0,0,0,0,0,0,13,1,0,0.509391,0.204696,0.384207,0.197769
10291,0,0,0.524214,0,0,0,0,0.204696,0.204696,0.304696,0,0,0,0,0,0,0,0,0,10,1,0,0.564537,0.232269,0.304696,0.158091
10835,0,0,0.556472,0,0,0,0,0.232269,0.232269,0.332269,0,0,0,0,0,0,0,0,0,11,1,0,0.33851,0.119255,0.332269,0.535002
12562,0,0,0.51593,0,0,0,0,0.119255,0.119255,0.219255,0,0,0,0,0,0,0,0,0,6,1,0,0.539194,0.219597,0.219255,0.313989
11014,0,0,0.397888,0,0,0,0,0.219597,0.219597,0.319597,0,0,0,0,0,0,0,0,0,10,1,0,0.509724,0.204862,0.319597,0.0607991
8739,0,0,0.465249,0,0,0,0,0.204862,0.204862,0.304862,0,0,0,0,0,0,0,0,0,10,1,0,0.527853,0.213927,0.304862,0.425084
10259,0,0,0.553604,0,0,0,0,0.213927,0.213927,0.313927,0,0,0,0,0,0,0,0,0,10,1,0,0.585428,0.242714,0.313927,0.362671
7585,0,0,0.595297,0,0,0,0,0.242714,0.242714,0.342714,0,0,0,0,0,0,0,0,0,11,1,0,0.533814,0.216907,0.342714,0.263091
7337,0,0,0.673378,0,0,0,0,0.216907,0.216907,0.316907,0,0,0,0,0,0,0,0,0,10,1,0,0.457988,0.178994,0.316907,0.142248
9660,0,0,0.615823,0,0,0,0,0.178994,0.178994,0.278994,0,0,0,0,0,0,0,0,0,9,1,0,0.508633,0.204317,0.278994,0.0645556
12946,0,0,0.596413,0,0,0,0,0.204317,0.204317,0.304317,0,0,0,0,0,0,0,0,0,10,1,0,0.419523,0.159761,0.304317,0.381134
7940,0,0,0.245489,0,0,0,0,0.159761,0.159761,0.259761,0,0,0,0,0,0,0,0,0,8,1,0,0.411266,0.155633,0.259761,0.199082
10556,0,0,0.625648,0,0,0,0,0.155633,0.155633,0.255633,0,0,0,0,0,0,0,0,0,8,1,0,0.488688,0.194344,0.255633,0.18936
8131,0,0,0.503307,0,0,0,0,0.194344,0.194344,0.294344,0,0,0,0,0,0,0,0,0,9,1,0,0.598232,0.249116,0.294344,0.0239587
11751,0,0,0.531457,0,0,0,0,0.249116,0.249116,0.349116,0,0,0,0,0,0,0,0,0,11,1,0,0.431353,0.165677,0.349116,0.464247
6210,0,0,0.371995,0,0,0,0,0.165677,0.165677,0.265677,0,0,0,0,0,0,0,0,0,8,1,0,0.518547,0.209273,0.265677,0.328841
8621,0,0,0.118503,0,0,0,0,0.209273,0.209273,0.309273,0,0,0,0,0,0,0,0,0,10,1,0,0.437709,0.168855,0.309273,0.21242
5691,0,0,0.369831,0,0,0,0,0.168855,0.168855,0.268855,0,0,0,0,0,0,0,0,0,8,1,0,0.558391,0.229196,0.268855,0.250503
15727,0,0,0.34835,0,0,0,0,0.229196,0.229196,0.329196,0,0,0,0,0,0,0,0,0,11,1,0,0.373688,0.136844,0.329196,0.566509
8231,0,0,0.585887,0,0,0,0,0.136844,0.136844,0.236844,0,0,0,0,0,0,0,0,0,7,1,0,0.454065,0.177033,0.236844,0.422971
13615,0,0,0.59742,0,0,0,0,0.177033,0.177033,0.277033,0,0,0,0,0,0,0,0,0,9,1,0,0.356368,0.128184,0.277033,0.348658
9001,0,0,0.508439,0,0,0,0,0.128184,0.128184,0.228184,0,0,0,0,0,0,0,0,0,7,1,0,0.690914,0.295457,0.228184,0.51085
14698,0,0,0.3643,0,0,0,0,0.295457,0.295457,0.395457,0,0,0,0,0,0,0,0,0,13,1,0,0.441034,0.170517,0.395457,0.315404
9106,0,0,0.613079,0,0,0,0,0.170517,0.170517,0.270517,0,0,0,0,0,0,0,0,0,8,1,0,0.62052,0.26026,0.270517,0.462487
8636,0,0,0.338533,0,0,0,0,0.26026,0.26026,0.36026,0,0,0,0,0,0,0,0,0,12,1,0,0.466707,0.183354,0.36026,0.363303
11294,0,0,0.408773,0,0,0,0,0.183354,0.183354,0.283354,0,0,0,0,0,0,0,0,0,9,1,0,0.656625,0.278313,0.283354,0.669308
8772,0,0,0.645436,0,0,0,0,0.278313,0.278313,0.378313,0,0,0,0,0,0,0,0,0,13,1,0,0.470218,0.185109,0.378313,0.460954
11274,0,0,0.409394,0,0,0,0,0.185109,0.185109,0.285109,0,0,0,0,0,0,0,0,0,9,1,0,0.454566,0.177283,0.285109,0.413845
7237,0,0,0.428728,0,0,0,0,0.177283,0.177283,0.277283,0,0,0,0,0,0,0,0,0,9,1,0,0.54314,0.22157,0.277283,0.0156452
7375,0,0,0.570534,0,0,0,0,0.22157,0.22157,0.32157,0,0,0,0,0,0,0,0,0,10,1,0,0.459086,0.179543,0.32157,0.375931
15691,0,0,0.264488,0,0,0,0,0.179543,0.179543,0.279543,0,0,0,0,0,0,0,0,0,9,1,0,0.542471,0.221235,0.279543,0.0464975
7353,0,0,0.347949,0,0,0,0,0.221235,0.221235,0.321235,0,0,0,0,0,0,0,0,0,10,1,0,0.407902,0.153951,0.321235,0.183448
10818,0,0,0.34219,0,0,0,0,0.153951,0.153951,0.253951,0,0,0,0,0,0,0,0,0,8,1,0,0.412531,0.156266,0.253951,0.301401
11508,0,0,0.458546,0,0,0,0,0.156266,0.156266,0.256266,0,0,0,0,0,0,0,0,0,8,1,0,0.689722,0.294861,0.256266,0.12975
10595,0,0,0.538262,0,0,0,0,0.294861,0.294861,0.394861,0,0,0,0,0,0,0,0,0,13,1,0,0.411794,0.155897,0.394861,0.0756541
11096,0,0,0.445837,0,0,0,0,0.155897,0.155897,0.255897,0,0,0,0,0,0,0,0,0,8,1,0,0.527299,0.213649,0.255897,0.588222
3341,0,0,0.615354,0,0,0,0,0.213649,0.213649,0.31365,0,0,0,0,0,0,0,0,0,10,1,0,0.550279,0.22514,0.31365,0.116457
10400,0,0,0.354197,0,0,0,0,0.22514,0.22514,0.32514,0,0,0,0,0,0,0,0,0,11,1,0,0.519866,0.209933,0.32514,0.369707
11072,0,0,0.506262,0,0,0,0,0.209933,0.209933,0.309933,0,0,0,0,0,0,0,0,0,10,1,0,0.536563,0.218281,0.309933,0.288443
8754,0,0,0.506812,0,0,0,0,0.218281,0.218281,0.318281,0,0,0,0,0,0,0,0,0,10,1,0,0.278036,0.089018,0.318281,0.253027
8706,0,0,0.603055,0,0,0,0,0.089018,0.089018,0.189018,0,0,0,0,0,0,0,0,0,5,1,0,0.513336,0.206668,0.189018,0.512048
10341,0,0,0.523491,0,0,0,0,0.206668,0.206668,0.306668,0,0,0,0,0,0,0,0,0,10,1,0,0.535756,0.217878,0.306668,0.314345
9946,0,0,0.704315,0,0,0,0,0.217878,0.217878,0.317878,0,0,0,0,0,0,0,0,0,10,1,0,0.458473,0.179236,0.317878,0.271177
8617,0,0,0.217967,0,0,0,0,0.179236,0.179236,0.279236,0,0,0,0,0,0,0,0,0,9,1,0,0.456898,0.178449,0.279236,0.322679
10380,0,0,0.4177,0,0,0,0,0.178449,0.178449,0.278449,0,0,0,0,0,0,0,0,0,9,1,0,0.511372,0.205686,0.278449,0.0389443
14286,0,0,0.588116,0,0,0,0,0.205686,0.205686,0.305686,0,0,0,0,0,0,0,0,0,10,1,0,0.498213,0.199106,0.305686,0.673273
8207,0,0,0.668162,0,0,0,0,0.199106,0.199106,0.299106,0,0,0,0,0,0,0,0,0,9,1,0,0.453921,0.17696,0.299106,0.0577914
12780,0,0,0.607284,0,0,0,0,0.17696,0.17696,0.27696,0,0,0,0,0,0,0,0,0,9,1,0,0.512691,0.206346,0.27696,0.228974
5434,0,0,0.684014,0,0,0,0,0.206346,0.206346,0.306346,0,0,0,0,0,0,0,0,0,10,1,0,0.64288,0.27144,0.306346,0.266618
11703,0,0,0.477195,0,0,0,0,0.27144,0.27144,0.37144,0,0,0,0,0,0,0,0,0,12,1,0,0.440263,0.170131,0.37144,0.240865
11624,0,0,0.328533,0,0,0,0,0.170131,0.170131,0.270131,0,0,0,0,0,0,0,0,0,8,1,0,0.592699,0.246349,0.270131,0.380472
6555,0,0,0.509849,0,0,0,0,0.246349,0.246349,0.34635,0,0,0,0,0,0,0,0,0,11,1,0,0.347823,0.123911,0.34635,0.304317
9056,0,0,0.591693,0,0,0,0,0.123911,0.123911,0.223911,0,0,0,0,0,0,0,0,0,6,1,0,0.55679,0.228395,0.223911,0.456855
8030,0,0,0.48185,0,0,0,0,0.228395,0.228395,0.328395,0,0,0,0,0,0,0,0,0,11,1,0,0.554138,0.227069,0.328395,0.414704
11513,0,0,0.411028,0,0,0,0,0.227069,0.227069,0.327069,0,0,0,0,0,0,0,0,0,11,1,0,0.385173,0.142586,0.327069,0.153964
9532,0,0,0.566497,0,0,0,0,0.142586,0.142586,0.242587,0,0,0,0,0,0,0,0,0,7,1,0,0.468554,0.184277,0.242587,0.465047
11935,0,0,0.595403,0,0,0,0,0.184277,0.184277,0.284277,0,0,0,0,0,0,0,0,0,9,1,0,0.434337,0.167169,0.284277,0.292079
10053,0,0,0.679616,0,0,0,0,0.167169,0.167169,0.267169,0,0,0,0,0,0,0,0,0,8,1,0,0.550458,0.225229,0.267169,0.0231867
7273,0,0,0.3686,0,0,0,0,0.225229,0.225229,0.325229,0,0,0,0,0,0,0,0,0,11,1,0,0.484429,0.192215,0.325229,0.244139
10484,0,0,0.708623,0,0,0,0,0.192215,0.192215,0.292215,0,0,0,0,0,0,0,0,0,9,1,0,0.564531,0.232265,0.292215,0.10129
11129,0,0,0.343231,0,0,0,0,0.232265,0.232265,0.332265,0,0,0,0,0,0,0,0,0,11,1,0,0.501777,0.200888,0.332265,0.307452
10318,0,0,0.425066,0,0,0,0,0.200888,0.200888,0.300888,0,0,0,0,0,0,0,0,0,10,1,0,0.409122,0.154561,0.300888,0.19229
7957,0,0,0.597419,0,0,0,0,0.154561,0.154561,0.254561,0,0,0,0,0,0,0,0,0,8,1,0,0.516142,0.208071,0.254561,0.0215522
9304,0,0,0.496629,0,0,0,0,0.208071,0.208071,0.308071,0,0,0,0,0,0,0,0,0,10,1,0,0.537648,0.218824,0.308071,0.510653
11072,0,0,0.896481,0,0,0,0,0.218824,0.218824,0.318824,0,0,0,0,0,0,0,0,0,10,1,0,0.51062,0.20531,0.318824,0.239899
11905,0,0,0.485839,0,0,0,0,0.20531,0.20531,0.30531,0,0,0,0,0,0,0,0,0,10,1,0,0.431925,0.165963,0.30531,0.62391
13467,0,0,0.419204,0,0,0,0,0.165963,0.165963,0.265963,0,0,0,0,0,0,0,0,0,8,1,0,0.476833,0.188416,0.265963,0.426275
12316,0,0,0.364793,0,0,0,0,0.188416,0.188416,0.288416,0,0,0,0,0,0,0,0,0,9,1,0,0.535736,0.217868,0.288416,0.267975
11928,0,0,0.405033,0,0,0,0,0.217868,0.217868,0.317868,0,0,0,0,0,0,0,0,0,10,1,0,0.563531,0.231766,0.317868,0.418477
4909,0,0,0.509663,0,0,0,0,0.231766,0.231766,0.331766,0,0,0,0,0,0,0,0,0,11,1,0,0.615586,0.257793,0.331766,0.0502576
12512,0,0,0.475872,0,0,0,0,0.257793,0.257793,0.357793,0,0,0,0,0,0,0,0,0,12,1,0,0.577215,0.238608,0.357793,0.318604
10066,0,0,0.723322,0,0,0,0,0.238608,0.238608,0.338608,0,0,0,0,0,0,0,0,0,11,1,0,0.564275,0.232138,0.338608,0.31915
10629,0,0,0.363158,0,0,0,0,0.232138,0.232138,0.332138,0,0,0,0,0,0,0,0,0,11,1,0,0.330326,0.115163,0.332138,0.431735
7439,0,0,0.507091,0,0,0,0,0.115163,0.115163,0.215163,0,0,0,0,0,0,0,0,0,6,1,0,0.583766,0.241883,0.215163,0.307524
2370,0,0,0.365797,0,0,0,0,0.241883,0.241883,0.341883,0,0,0,0,0,0,0,0,0,11,1,0,0.502205,0.201102,0.341883,0.475324
7396,0,0,0.65052,0,0,0,0,0.201102,0.201102,0.301102,0,0,0,0,0,0,0,0,0,10,1,0,0.520971,0.210486,0.301102,0.362279
6967,0,0,0.370468,0,0,0,0,0.210486,0.210486,0.310486,0,0,0,0,0,0,0,0,0,10,1,0,0.414663,0.157332,0.310486,0.326746
11717,0,0,0.534476,0,0,0,0,0.157332,0.157332,0.257332,0,0,0,0,0,0,0,0,0,8,1,0,0.245669,0.0728343,0.257332,0.0904935
11948,0,0,0.207873,0,0,0,0,0.0728343,0.0728343,0.172834,0,0,0,0,0,0,0,0,0,4,1,0,0.413221,0.15661,0.172834,0.241573
10168,0,0,0.46647,0,0,0,0,0.15661,0.15661,0.25661,0,0,0,0,0,0,0,0,0,8,1,0,0.3989,0.14945,0.25661,0.178386
7285,0,0,0.439857,0,0,0,0,0.14945,0.14945,0.24945,0,0,0,0,0,0,0,0,0,7,1,0,0.557258,0.228629,0.24945,0.0868669
12261,0,0,0.734065,0,0,0,0,0.228629,0.228629,0.328629,0,0,0,0,0,0,0,0,0,11,1,0,0.564947,0.232473,0.328629,0.293462
6770,0,0,0.254016,0,0,0,0,0.232473,0.232473,0.332473,0,0,0,0,0,0,0,0,0,11,1,0,0.505626,0.202813,0.332473,0.150101
8175,0,0,0.556696,0,0,0,0,0.202813,0.202813,0.302813,0,0,0,0,0,0,0,0,0,10,1,0,0.409533,0.154767,0.302813,0.0930942
12908,0,0,0.23158,0,0,0,0,0.154767,0.154767,0.254767,0,0,0,0,0,0,0,0,0,8,1,0,0.575386,0.237693,0.254767,0.209826
8187,0,0,0.60997,0,0,0,0,0.237693,0.237693,0.337693,0,0,0,0,0,0,0,0,0,11,1,0,0.392355,0.146178,0.337693,0.375578
8574,0,0,0.283637,0,0,0,0,0.146178,0.146178,0.246178,0,0,0,0,0,0,0,0,0,7,1,0,0.439182,0.169591,0.246178,0.35992
11410,0,0,0.161338,0,0,0,0,0.169591,0.169591,0.269591,0,0,0,0,0,0,0,0,0,8,1,0,0.596958,0.248479,0.269591,0.269523
5289,0,0,0.306582,0,0,0,0,0.248479,0.248479,0.348479,0,0,0,0,0,0,0,0,0,11,1,0,0.439596,0.169798,0.348479,0.0390742
6958,0,0,0.507288,0,0,0,0,0.169798,0.169798,0.269798,0,0,0,0,0,0,0,0,0,8,1,0,0.452485,0.176243,0.269798,0.218805
6843,0,0,0.635071,0,0,0,0,0.176243,0.176243,0.276243,0,0,0,0,0,0,0,0,0,9,1,0,0.547023,0.223511,0.276243,0.686785
9170,0,0,0.350538,0,0,0,0,0.223511,0.223511,0.323511,0,0,0,0,0,0,0,0,0,10,1,0,0.342992,0.121496,0.323511,0.220905
10765,0,0,0.443987,0,0,0,0,0.121496,0.121496,0.221496,0,0,0,0,0,0,0,0,0,6,1,0,0.398633,0.149316,0.221496,0.146732
8916,0,0,0.629356,0,0,0,0,0.149316,0.149316,0.249316,0,0,0,0,0,0,0,0,0,7,1,0,0.394793,0.147397,0.249316,0.249757
12307,0,0,0.529619,0,0,0,0,0.147397,0.147397,0.247397,0,0,0,0,0,0,0,0,0,7,1,0,0.472364,0.186182,0.247397,0.54039
7083,0,0,0.719392,0,0,0,0,0.186182,0.186182,0.286182,0,0,0,0,0,0,0,0,0,9,1,0,0.525508,0.212754,0.286182,0.384128
10125,0,0,0.407238,0,0,0,0,0.212754,0.212754,0.312754,0,0,0,0,0,0,0,0,0,10,1,0,0.463891,0.181946,0.312754,0.198082
10136,0,0,0.548968,0,0,0,0,0.181946,0.181946,0.281946,0,0,0,0,0,0,0,0,0,9,1,0,0.576902,0.238451,0.281946,0.192623
12061,0,0,0.535703,0,0,0,0,0.238451,0.238451,0.338451,0,0,0,0,0,0,0,0,0,11,1,0,0.402798,0.151399,0.338451,0.0508702
10469,0,0,0.43643,0,0,0,0,0.151399,0.151399,0.251399,0,0,0,0,0,0,0,0,0,8,1,0,0.504175,0.202087,0.251399,0.0197796
14086,0,0,0.548671,0,0,0,0,0.202087,0.202087,0.302087,0,0,0,0,0,0,0,0,0,10,1,0,0.504541,0.202271,0.302087,0.243802
4359,0,0,0.504718,0,0,0,0,0.202271,0.202271,0.302271,0,0,0,0,0,0,0,0,0,10,1,0,0.568703,0.234352,0.302271,0.14508
8354,0,0,0.764682,0,0,0,0,0.234352,0.234352,0.334352,0,0,0,0,0,0,0,0,0,11,1,0,0.515661,0.20783,0.334352,0.458752
11762,0,0,0.499261,0,0,0,0,0.20783,0.20783,0.30783,0,0,0,0,0,0,0,0,0,10,1,0,0.63621,0.268105,0.30783,0.0508948
13363,0,0,0.413885,0,0,0,0,0.268105,0.268105,0.368105,0,0,0,0,0,0,0,0,0,12,1,0,0.311978,0.105989,0.368105,0.431006
12145,0,0,0.601694,0,0,0,0,0.105989,0.105989,0.205989,0,0,0,0,0,0,0,0,0,6,1,0,0.445134,0.172567,0.205989,0.162599
13680,0,0,0.363479,0,0,0,0,0.172567,0.172567,0.272567,0,0,0,0,0,0,0,0,0,8,1,0,0.558744,0.229372,0.272567,0.0820816
9543,0,0,0.275892,0,0,0,0,0.229372,0.229372,0.329372,0,0,0,0,0,0,0,0,0,11,1,0,0.612108,0.256054,0.329372,0.0128743
6570,0,0,0.476455,0,0,0,0,0.256054,0.256054,0.356054,0,0,0,0,0,0,0,0,0,12,1,0,0.571523,0.235761,0.356054,0.330151
10196,0,0,0.132792,0,0,0,0,0.235761,0.235761,0.335761,0,0,0,0,0,0,0,0,0,11,1,0,0.622676,0.261338,0.335761,0.189927
11833,0,0,0.493378,0,0,0,0,0.261338,0.261338,0.361338,0,0,0,0,0,0,0,0,0,12,1,0,0.484797,0.192398,0.361338,0.36716
9637,0,0,0.408946,0,0,0,0,0.192398,0.192398,0.292398,0,0,0,0,0,0,0,0,0,9,1,0,0.385689,0.142844,0.292398,0.0388424
8220,0,0,0.49453,0,0,0,0,0.142844,0.142844,0.242844,0,0,0,0,0,0,0,0,0,7,1,0,0.506566,0.203283,0.242844,0.114767
11329,0,0,0.516388,0,0,0,0,0.203283,0.203283,0.303283,0,0,0,0,0,0,0,0,0,10,1,0,0.561128,0.230564,0.303283,0.198346
11908,0,0,0.347908,0,0,0,0,0.230564,0.230564,0.330564,0,0,0,0,0,0,0,0,0,11,1,0,0.4879,0.19395,0.330564,0.0699091
13592,0,0,0.575023,0,0,0,0,0.19395,0.19395,0.29395,0,0,0,0,0,0,0,0,0,9,1,0,0.440686,0.170343,0.29395,0.0776777
7371,0,0,0.619216,0,0,0,0,0.170343,0.170343,0.270343,0,0,0,0,0,0,0,0,0,8,1,0,0.544331,0.222166,0.270343,0.54002
14172,0,0,0.490986,0,0,0,0,0.222166,0.222166,0.322166,0,0,0,0,0,0,0,0,0,10,1,0,0.563602,0.231801,0.322166,0.547422
6864,0,0,0.719741,0,0,0,0,0.231801,0.231801,0.331801,0,0,0,0,0,0,0,0,0,11,1,0,0.619744,0.259872,0.331801,0.0521619
8501,0,0,0.539539,0,0,0,0,0.259872,0.259872,0.359872,0,0,0,0,0,0,0,0,0,12,1,0,0.4124,0.1562,0.359872,0.522183
11948,0,0,0.284431,0,0,0,0,0.1562,0.1562,0.2562,0,0,0,0,0,0,0,0,0,8,1,0,0.639082,0.269541,0.2562,0.430283
9932,0,0,0.260005,0,0,0,0,0.269541,0.269541,0.369541,0,0,0,0,0,0,0,0,0,12,1,0,0.395487,0.147744,0.369541,0.314201
17929,0,0,0.585364,0,0,0,0,0.147744,0.147744,0.247744,0,0,0,0,0,0,0,0,0,7,1,0,0.450044,0.175022,0.247744,0.500607
9716,0,0,0.520429,0,0,0,0,0.175022,0.175022,0.275022,0,0,0,0,0,0,0,0,0,9,1,0,0.564946,0.232473,0.275022,0.134559
8384,0,0,0.396577,0,0,0,0,0.232473,0.232473,0.332473,0,0,0,0,0,0,0,0,0,11,1,0,0.497752,0.198876,0.332473,0.150014
7295,0,0,0.557063,0,0,0,0,0.198876,0.198876,0.298876,0,0,0,0,0,0,0,0,0,9,1,0,0.76432,0.33216,0.298876,0.1856
8100,0,0,0.492194,0,0,0,0,0.33216,0.33216,0.43216,0,0,0,0,0,0,0,0,0,15,1,0,0.49056,0.19528,0.43216,0.150348
10193,0,0,0.459311,0,0,0,0,0.19528,0.19528,0.29528,0,0,0,0,0,0,0,0,0,9,1,0,0.446136,0.173068,0.29528,0.216781
9517,0,0,0.442454,0,0,0,0,0.173068,0.173068,0.273068,0,0,0,0,0,0,0,0,0,8,1,0,0.409862,0.154931,0.273068,0.683597
14466,0,0,0.359962,0,0,0,0,0.154931,0.154931,0.254931,0,0,0,0,0,0,0,0,0,8,1,0,0.436689,0.168344,0.254931,0.672267
7263,0,0,0.752242,0,0,0,0,0.168344,0.168344,0.268344,0,0,0,0,0,0,0,0,0,8,1,0,0.506442,0.203221,0.268344,0.602344
10141,0,0,0.606268,0,0,0,0,0.203221,0.203221,0.303221,0,0,0,0,0,0,0,0,0,10,1,0,0.483915,0.191957,0.303221,0.212881
7315,0,0,0.158363,0,0,0,0,0.191957,0.191957,0.291957,0,0,0,0,0,0,0,0,0,9,1,0,0.648882,0.274441,0.291957,0.110704
13010,0,0,0.409951,0,0,0,0,0.274441,0.274441,0.374441,0,0,0,0,0,0,0,0,0,12,1,0,0.408772,0.154386,0.374441,0.0428902
7409,0,0,0.382845,0,0,0,0,0.154386,0.154386,0.254386,0,0,0,0,0,0,0,0,0,8,1,0,0.504727,0.202364,0.254386,0.346083
10689,0,0,0.441877,0,0,0,0,0.202364,0.202364,0.302364,0,0,0,0,0,0,0,0,0,10,1,0,0.410531,0.155266,0.302364,0.107188
4157,0,0,0.709038,0,0,0,0,0.155266,0.155266,0.255266,0,0,0,0,0,0,0,0,0,8,1,0,0.600347,0.250173,0.255266,0.157023
9329,0,0,0.180494,0,0,0,0,0.250173,0.250173,0.350173,0,0,0,0,0,0,0,0,0,12,1,0,0.413645,0.156823,0.350173,0.252717
8797,0,0,0.583449,0,0,0,0,0.156823,0.156823,0.256823,0,0,0,0,0,0,0,0,0,8,1,0,0.522984,0.211492,0.256823,0.128875
14681,0,0,0.347045,0,0,0,0,0.211492,0.211492,0.311492,0,0,0,0,0,0,0,0,0,10,1,0,0.305249,0.102624,0.311492,0.335345
308,0,0,0.485297,0,0,0,0,0.102624,0.102624,0.202624,0,0,0,0,0,0,0,0,0,6,1,0,0.477647,0.188823,0.202624,0.118183
5080,0,0,0.341075,0,0,0,0,0.188823,0.188823,0.288823,0,0,0,0,0,0,0,0,0,9,1,0,0.459905,0.179952,0.288823,0.364867
11133,0,0,0.427824,0,0,0,0,0.179952,0.179952,0.279952,0,0,0,0,0,0,0,0,0,9,1,0,0.656043,0.278022,0.279952,0.458456
4631,0,0,0.332591,0,0,0,0,0.278022,0.278022,0.378022,0,0,0,0,0,0,0,0,0,13,1,0,0.176945,0.0384726,0.378022,0.211571
12199,0,0,0.430624,0,0,0,0,0.0384726,0.0384726,0.138473,0,0,0,0,0,0,0,0,0,3,1,0,0.336011,0.118005,0.138473,0.227477
5672,0,0,0.718041,0,0,0,0,0.118005,0.118005,0.218005,0,0,0,0,0,0,0,0,0,6,1,0,0.537797,0.218899,0.218005,0.442247
3226,0,0,0.344132,0,0,0,0,0.218899,0.218899,0.318899,0,0,0,0,0,0,0,0,0,10,1,0,0.321053,0.110527,0.318899,0.131832
6131,0,0,0.440852,0,0,0,0,0.110527,0.110527,0.210527,0,0,0,0,0,0,0,0,0,6,1,0,0.573313,0.236657,0.210527,0.421451
10145,0,0,0.225998,0,0,0,0,0.236657,0.236657,0.336657,0,0,0,0,0,0,0,0,0,11,1,0,0.355758,0.127879,0.336657,0.573365
12701,0,0,0.550059,0,0,0,0,0.127879,0.127879,0.227879,0,0,0,0,0,0,0,0,0,7,1,0,0.274226,0.0871128,0.227879,0.637629
7010,0,0,0.782807,0,0,0,0,0.0871128,0.0871128,0.187113,0,0,0,0,0,0,0,0,0,5,1,0,0.371055,0.135527,0.187113,0.311417
8879,0,0,0.45226,0,0,0,0,0.135527,0.135527,0.235527,0,0,0,0,0,0,0,0,0,7,1,0,0.504858,0.202429,0.235527,0.0886889
12587,0,0,0.692531,0,0,0,0,0.202429,0.202429,0.302429,0,0,0,0,0,0,0,0,0,10,1,0,0.590047,0.245024,0.302429,0.10153
10592,0,0,0.604269,0,0,0,0,0.245024,0.245024,0.345024,0,0,0,0,0,0,0,0,0,11,1,0,0.400359,0.15018,0.345024,0.249479
14387,0,0,0.702573,0,0,0,0,0.15018,0.15018,0.250179,0,0,0,0,0,0,0,0,0,8,1,0,0.462658,0.181329,0.250179,0.588629
8144,0,0,0.394266,0,0,0,0,0.181329,0.181329,0.281329,0,0,0,0,0,0,0,0,0,9,1,0,0.586237,0.243119,0.281329,0.282026
10979,0,0,0.52162,0,0,0,0,0.243119,0.243119,0.343119,0,0,0,0,0,0,0,0,0,11,1,0,0.519746,0.209873,0.343119,0.300453
10714,0,0,0.44135,0,0,0,0,0.209873,0.209873,0.309873,0,0,0,0,0,0,0,0,0,10,1,0,0.646261,0.273131,0.309873,0.287818
8728,0,0,0.354135,0,0,0,0,0.273131,0.273131,0.373131,0,0,0,0,0,0,0,0,0,12,1,0,0.438159,0.169079,0.373131,0.107857
10973,0,0,0.557636,0,0,0,0,0.169079,0.169079,0.26908,0,0,0,0,0,0,0,0,0,8,1,0,0.532645,0.216323,0.26908,0.246746
10094,0,0,0.526136,0,0,0,0,0.216323,0.216323,0.316323,0,0,0,0,0,0,0,0,0,10,1,0,0.523802,0.211901,0.316323,0.107086
15293,0,0,0.444669,0,0,0,0,0.211901,0.211901,0.311901,0,0,0,0,0,0,0,0,0,10,1,0,0.45762,0.17881,0.311901,0.260435
9985,0,0,0.724402,0,0,0,0,0.17881,0.17881,0.27881,0,0,0,0,0,0,0,0,0,9,1,0,0.532448,0.216224,0.27881,0.543031
8277,0,0,0.438881,0,0,0,0,0.216224,0.216224,0.316224,0,0,0,0,0,0,0,0,0,10,1,0,0.503145,0.201573,0.316224,0.173043
12033,0,0,0.510072,0,0,0,0,0.201573,0.201573,0.301573,0,0,0,0,0,0,0,0,0,10,1,0,0.676455,0.288227,0.301573,0.185689
7269,0,0,0.714703,0,0,0,0,0.288227,0.288227,0.388227,0,0,0,0,0,0,0,0,0,13,1,0,0.499507,0.199754,0.388227,0.541955
5517,0,0,0.681993,0,0,0,0,0.199754,0.199754,0.299754,0,0,0,0,0,0,0,0,0,9,1,0,0.44259,0.171295,0.299754,0.208029
9529,0,0,0.570001,0,0,0,0,0.171295,0.171295,0.271295,0,0,0,0,0,0,0,0,0,8,1,0,0.567796,0.233898,0.271295,0.0421817
2655,0,0,0.618735,0,0,0,0,0.233898,0.233898,0.333898,0,0,0,0,0,0,0,0,0,11,1,0,0.408986,0.154493,0.333898,0.17658
9867,0,0,0.327443,0,0,0,0,0.154493,0.154493,0.254493,0,0,0,0,0,0,0,0,0,8,1,0,0.350595,0.125297,0.254493,0.265905
